contract_version,lesson_id,image_ref_index,image_id,section_id,source_line,source_syntax,source_ref_original,source_ref_decoded,resolved_path,resolution_status,sha256,visual_type,contains_numbers,contains_chart,doctrine_relevance,requires_human_review,technical_reading_ref,notes
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,131,sersan_practice_15_revised_img_153_ref_02,sersan_practice_15_revised_sec_0018,2529,html_img,../img/153.png,../img/153.png,02_workshops/25-practice-15/img/153.png,resolved_lesson_fallback,sha256:2c6637b327cf8cac54a2330b5518c0020a20f0ef84ae1ba03feb5e21084c3595,portfolio_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_153_ref_02.md,Portfolio solo Apolo con max drawdown 14.96% y tramos iniciales debiles.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,132,sersan_practice_15_revised_img_151_ref_02,sersan_practice_15_revised_sec_0018,2530,html_img,../img/151.png,../img/151.png,02_workshops/25-practice-15/img/151.png,resolved_lesson_fallback,sha256:0e1147d57ae3ac80857967db178ad1c511efc6ef5e9ad1729a581b711e2f9ce1,portfolio_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_151_ref_02.md,Portfolio solo Nemesis con plateau largo y max drawdown 17.13%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,133,sersan_practice_15_revised_img_154,sersan_practice_15_revised_sec_0018,2542,html_img,../img/154.png,../img/154.png,02_workshops/25-practice-15/img/154.png,resolved_lesson_fallback,sha256:d4fe44e4c6e391b5906c07ab569ba05d267009295d99686c69f2056bfd304b98,portfolio_zoom,true,true,medium,false,image_evidence_notes/sersan_practice_15_revised_img_154.md,Zoom de Apolo con DD puntual visible en tooltip.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,134,sersan_practice_15_revised_img_155,sersan_practice_15_revised_sec_0018,2551,html_img,../img/155.png,../img/155.png,02_workshops/25-practice-15/img/155.png,resolved_lesson_fallback,sha256:30c30b4aa60d5aaaf2ce819beca19c84b33b1c01c3ee02dc41365fc44f1870a8,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,135,sersan_practice_15_revised_img_156,sersan_practice_15_revised_sec_0018,2566,html_img,../img/156.png,../img/156.png,02_workshops/25-practice-15/img/156.png,resolved_lesson_fallback,sha256:b5da85372456855b5f1dea6f36b4d9e38179507ce2b349a7d37c1b3e97d6419d,portfolio_setup,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_156.md,Portfolio de Nemesis con 8 sistemas.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,136,sersan_practice_15_revised_img_157,sersan_practice_15_revised_sec_0018,2573,html_img,../img/157.png,../img/157.png,02_workshops/25-practice-15/img/157.png,resolved_lesson_fallback,sha256:8661edb7b8e0e9f0d3bbc8cb2d0ca308d6bf3fc8e1b73f9c0f01f3be14830054,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,137,sersan_practice_15_revised_img_158,sersan_practice_15_revised_sec_0018,2577,html_img,../img/158.png,../img/158.png,02_workshops/25-practice-15/img/158.png,resolved_lesson_fallback,sha256:02a765b31b3af301b092460700c5384d62f86836fab33f611f795423e811a5bf,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,138,sersan_practice_15_revised_img_159,sersan_practice_15_revised_sec_0018,2584,html_img,../img/159.png,../img/159.png,02_workshops/25-practice-15/img/159.png,resolved_lesson_fallback,sha256:7c4d9d0568a39d2cfd5eb8aa316061f39585cba04cefc4d08328517289719586,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,139,sersan_practice_15_revised_img_160,sersan_practice_15_revised_sec_0018,2588,html_img,../img/160.png,../img/160.png,02_workshops/25-practice-15/img/160.png,resolved_lesson_fallback,sha256:e0454ef1e8281c72354ac588f07288022ef70704f2e27b31d6f59bbb504d8bea,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,140,sersan_practice_15_revised_img_161,sersan_practice_15_revised_sec_0018,2597,html_img,../img/161.png,../img/161.png,02_workshops/25-practice-15/img/161.png,resolved_lesson_fallback,sha256:adaa1ba78f2f1a8ebee713acb7293de304a857d0aa97a7d8c59b88a54f6bf8bd,equity_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_161.md,Nemesis GC set con Kelly f 11.41 y max drawdown 45.07%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,141,sersan_practice_15_revised_img_162,sersan_practice_15_revised_sec_0018,2598,html_img,../img/162.png,../img/162.png,02_workshops/25-practice-15/img/162.png,resolved_lesson_fallback,sha256:76862509272f0677c39f160664434001fa3f18dad1a19b7ec56d3c96bd8b40ca,equity_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_162.md,Nemesis GC set con Kelly f 7.416 y max drawdown 52.18%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,142,sersan_practice_15_revised_img_163,sersan_practice_15_revised_sec_0019,2638,html_img,../img/163.png,../img/163.png,02_workshops/25-practice-15/img/163.png,resolved_lesson_fallback,sha256:1212bff74a13336cbf9f96d29928b14be6cb6a0324f0c246a3d14c6a3cc3a123,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,143,sersan_practice_15_revised_img_164,sersan_practice_15_revised_sec_0019,2645,html_img,../img/164.png,../img/164.png,02_workshops/25-practice-15/img/164.png,resolved_lesson_fallback,sha256:ae89bc137c76965ef5a2b367d5d6134581c7073c4afcec5bd4bf04fe01b56eca,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,144,sersan_practice_15_revised_img_165,sersan_practice_15_revised_sec_0019,2650,html_img,../img/165.png,../img/165.png,02_workshops/25-practice-15/img/165.png,resolved_lesson_fallback,sha256:29d4a816dcdfe5c083e3e1930e4471137405887baceedfcc7287f0443fa81804,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,145,sersan_practice_15_revised_img_166,sersan_practice_15_revised_sec_0019,2661,html_img,../img/166.png,../img/166.png,02_workshops/25-practice-15/img/166.png,resolved_lesson_fallback,sha256:144de4e838bb5b7bf4a958d1fb58595796f129032ca62cfcf4f13d76bc7e7ca1,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,146,sersan_practice_15_revised_img_167,sersan_practice_15_revised_sec_0019,2666,html_img,../img/167.png,../img/167.png,02_workshops/25-practice-15/img/167.png,resolved_lesson_fallback,sha256:13ca9765cdcfa9087cb7884618eb98d6022dcac6f64751d5788c1eae51c7c385,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,147,sersan_practice_15_revised_img_168,sersan_practice_15_revised_sec_0019,2681,html_img,../img/168.png,../img/168.png,02_workshops/25-practice-15/img/168.png,resolved_lesson_fallback,sha256:cc39f8d179cfa216e7a1cabbf641066b6f256f8439cb1e83b3046afde48a6f0f,equity_table,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_168.md,"Tabla con Risk/Unit, F Value, Units, margin y drawdown."
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,148,sersan_practice_15_revised_img_169,sersan_practice_15_revised_sec_0019,2707,html_img,../img/169.png,../img/169.png,02_workshops/25-practice-15/img/169.png,resolved_lesson_fallback,sha256:ecbbb1a829549c264b04617d5440a8aa56af828fa540629e6776cc0f98a198d8,documentation,true,false,critical,true,image_evidence_notes/sersan_practice_15_revised_img_169.md,"Ayuda MSA: Kelly es aproximado, no considera drawdown y se incluye para comparacion educativa."
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,149,sersan_practice_15_revised_img_172,sersan_practice_15_revised_sec_0019,2720,html_img,../img/172.png,../img/172.png,02_workshops/25-practice-15/img/172.png,resolved_lesson_fallback,sha256:0f06be837eddb9c40ed1be06701eec2e7be386733e97ec4406eff808bb099ba0,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,150,sersan_practice_15_revised_img_171,sersan_practice_15_revised_sec_0019,2724,html_img,../img/171.png,../img/171.png,02_workshops/25-practice-15/img/171.png,resolved_lesson_fallback,sha256:add236642aaba6d694557e2d8086f1d0d66b410c6d765391c9f4ce84f1186ce0,performance_table,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_171.md,Performance Results destaca max consecutive losses 15.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,151,sersan_practice_15_revised_img_174,sersan_practice_15_revised_sec_0019,2741,html_img,../img/174.png,../img/174.png,02_workshops/25-practice-15/img/174.png,resolved_lesson_fallback,sha256:0604a4cb608f8b2a8c680a5150f3df218ec2df003ce3ea2c6ff2764cd9ab0ec5,equity_table,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_174.md,Kelly equity table muestra units superiores a 6000 y drawdowns >30%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,152,sersan_practice_15_revised_img_175,sersan_practice_15_revised_sec_0019,2759,html_img,../img/175.png,../img/175.png,02_workshops/25-practice-15/img/175.png,resolved_lesson_fallback,sha256:ced474834f61a4a0060d1af0467562c656d0b8af9a92fb86fa8d6dda0c414e13,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,153,sersan_practice_15_revised_img_176,sersan_practice_15_revised_sec_0019,2767,html_img,../img/176.png,../img/176.png,02_workshops/25-practice-15/img/176.png,resolved_lesson_fallback,sha256:4e923994f18085bc19d37ce41c5abe89a41bfe9f7351f373ff6df98c66fa07e7,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,154,sersan_practice_15_revised_img_178,sersan_practice_15_revised_sec_0019,2777,html_img,../img/178.png,../img/178.png,02_workshops/25-practice-15/img/178.png,resolved_lesson_fallback,sha256:fc48cc7546911a852b2a550345cf3121177ee6bd210836376a9ca36ce97a0c97,position_sizing_dialog,true,false,critical,true,image_evidence_notes/sersan_practice_15_revised_img_178.md,Fixed Risk 5% muestra max drawdown 55.71%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,155,sersan_practice_15_revised_img_179,sersan_practice_15_revised_sec_0019,2781,html_img,../img/179.png,../img/179.png,02_workshops/25-practice-15/img/179.png,resolved_lesson_fallback,sha256:779b2c973c05e203f7c9ca28acfeaf33882245899308c7c7f2d2e47562368571,position_sizing_dialog,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_179.md,Fixed Risk 1% reduce max drawdown a 17.12%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,156,sersan_practice_15_revised_img_180,sersan_practice_15_revised_sec_0019,2788,html_img,../img/180.png,../img/180.png,02_workshops/25-practice-15/img/180.png,resolved_lesson_fallback,sha256:17a4bb8cd0cbb961be963418f4ec57672a3e3f0dabd0e892acca057d197332b3,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,157,sersan_practice_15_revised_img_181,sersan_practice_15_revised_sec_0019,2795,html_img,../img/181.png,../img/181.png,02_workshops/25-practice-15/img/181.png,resolved_lesson_fallback,sha256:1146514dd7bc2a474cc82c73d5788318088d29e27d5b99fd7f3c720f7ecb958a,equity_table,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_181.md,Tabla Fixed Risk con Risk/Unit y Units ajustadas por volatilidad.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,158,sersan_practice_15_revised_img_182,sersan_practice_15_revised_sec_0019,2808,html_img,../img/182.png,../img/182.png,02_workshops/25-practice-15/img/182.png,resolved_lesson_fallback,sha256:83a90c4f97fd1311d8d205cc3a50c0f00a79501894f3c6dae27acef9ad4c0523,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,159,sersan_practice_15_revised_img_183,sersan_practice_15_revised_sec_0019,2812,html_img,../img/183.png,../img/183.png,02_workshops/25-practice-15/img/183.png,resolved_lesson_fallback,sha256:f6998e546a31eca1570d8755d481cf608563401751785456229a0b08dc122c50,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,160,sersan_practice_15_revised_img_184,sersan_practice_15_revised_sec_0019,2816,html_img,../img/184.png,../img/184.png,02_workshops/25-practice-15/img/184.png,resolved_lesson_fallback,sha256:3b5f982d385af50a627277c6e9f1b839ef55182c9ad1bc293b7c6261576a98fb,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,161,sersan_practice_15_revised_img_185,sersan_practice_15_revised_sec_0019,2829,html_img,../img/185.png,../img/185.png,02_workshops/25-practice-15/img/185.png,resolved_lesson_fallback,sha256:714a262fa4d35151c25a0ea9e26c1fb6bda6158bfe2250d0d9a9bbece694647d,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,162,sersan_practice_15_revised_img_186,sersan_practice_15_revised_sec_0019,2833,html_img,../img/186.png,../img/186.png,02_workshops/25-practice-15/img/186.png,resolved_lesson_fallback,sha256:d80934933a075b8956cfea357f50eac7029e04675c6342e6f9d47b2185cc2015,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,163,sersan_practice_15_revised_img_187,sersan_practice_15_revised_sec_0019,2837,html_img,../img/187.png,../img/187.png,02_workshops/25-practice-15/img/187.png,resolved_lesson_fallback,sha256:bbb5bd08cb5ada9a4c412190d6b23a5d7162edff09e0206aa62c0d418bd91fed,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,164,sersan_practice_15_revised_img_188,sersan_practice_15_revised_sec_0019,2841,html_img,../img/188.png,../img/188.png,02_workshops/25-practice-15/img/188.png,resolved_lesson_fallback,sha256:0d37844573be291e072182d84ce6af72a40acc400cccb8352fadb2a6abc0bcf1,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,165,sersan_practice_15_revised_img_189,sersan_practice_15_revised_sec_0019,2848,html_img,../img/189.png,../img/189.png,02_workshops/25-practice-15/img/189.png,resolved_lesson_fallback,sha256:86ae3a34683cc4488d00235f857f574f5bbc50629498477d044bc5e5e0e4af32,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,166,sersan_practice_15_revised_img_190,sersan_practice_15_revised_sec_0019,2852,html_img,../img/190.png,../img/190.png,02_workshops/25-practice-15/img/190.png,resolved_lesson_fallback,sha256:95cb07759e9b2841951cc1a7149ef3208447f5f2ad9630e60b3021678ea24052,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,167,sersan_practice_15_revised_img_192,sersan_practice_15_revised_sec_0019,2856,html_img,../img/192.png,../img/192.png,02_workshops/25-practice-15/img/192.png,resolved_lesson_fallback,sha256:3ee7dcdbb25708a82d15883046c26cd7db3235c48cd0c0c617da546ee3b97f3e,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,168,sersan_practice_15_revised_img_193,sersan_practice_15_revised_sec_0019,2865,html_img,../img/193.png,../img/193.png,02_workshops/25-practice-15/img/193.png,resolved_lesson_fallback,sha256:6f96daa2b36218a3d86bbb14b3a1ebea649d3fbc57aea5e4389200ce2527aeef,optimizer_result,true,false,medium,false,image_evidence_notes/sersan_practice_15_revised_img_193.md,Percent Volatility optimiza a 0.1716 con drawdown 20%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,169,sersan_practice_15_revised_img_194,sersan_practice_15_revised_sec_0019,2866,html_img,../img/194.png,../img/194.png,02_workshops/25-practice-15/img/194.png,resolved_lesson_fallback,sha256:0fd998b550320bfd0f99c07a3afa7c373605d1f6ece486f5930a0646d584b2e6,optimizer_result,true,false,medium,false,image_evidence_notes/sersan_practice_15_revised_img_194.md,Fixed Ratio optimiza delta 100 con drawdown 7.78%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,170,sersan_practice_15_revised_img_195,sersan_practice_15_revised_sec_0019,2867,html_img,../img/195.png,../img/195.png,02_workshops/25-practice-15/img/195.png,resolved_lesson_fallback,sha256:3f5132c86f251e667f0a89dbec97acb45b4a089a9a3fd4cb017c653d5f9cf0de,optimizer_result,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_195.md,Fixed Risk optimiza f 1.19 con drawdown 20%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,171,sersan_practice_15_revised_img_198,sersan_practice_15_revised_sec_0019,2886,html_img,../img/198.png,../img/198.png,02_workshops/25-practice-15/img/198.png,resolved_lesson_fallback,sha256:a8ebfba1530b7f314571d9c18d6b8923a345d18164babac224e48d71812dbc5e,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,172,sersan_practice_15_revised_img_201,sersan_practice_15_revised_sec_0019,2890,html_img,../img/201.png,../img/201.png,02_workshops/25-practice-15/img/201.png,resolved_lesson_fallback,sha256:e4fad24a84e0ce292922cdfe7ef04d86978a1576e4bd0439d9b64fb13ecb9449,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,173,sersan_practice_15_revised_img_196,sersan_practice_15_revised_sec_0019,2894,html_img,../img/196.png,../img/196.png,02_workshops/25-practice-15/img/196.png,resolved_lesson_fallback,sha256:997fb4ecf3e8c2bcbefb9dc44964504bee93cbae49f009f2039777985a30493f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,174,sersan_practice_15_revised_img_199,sersan_practice_15_revised_sec_0019,2898,html_img,../img/199.png,../img/199.png,02_workshops/25-practice-15/img/199.png,resolved_lesson_fallback,sha256:ccedb0a7b5c5534a5d00cadc29e03250743c78f36e01d59bc672c3e157a6f414,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,175,sersan_practice_15_revised_img_200,sersan_practice_15_revised_sec_0019,2902,html_img,../img/200.png,../img/200.png,02_workshops/25-practice-15/img/200.png,resolved_lesson_fallback,sha256:d754559a045f7ca2911aabeb6787942916431789d801d55fc17d866a18eea6a7,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,176,sersan_practice_15_revised_img_202,sersan_practice_15_revised_sec_0020,2921,html_img,../img/202.png,../img/202.png,02_workshops/25-practice-15/img/202.png,resolved_lesson_fallback,sha256:86024c713e6c8a2ba03aef7a8dede235db3886f8cc0cbc246ca8d6a134cf1312,portfolio_setup,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_202.md,Portfolio Apolo incluye 10 sistemas long/short.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,177,sersan_practice_15_revised_img_203,sersan_practice_15_revised_sec_0020,2922,html_img,../img/203.png,../img/203.png,02_workshops/25-practice-15/img/203.png,resolved_lesson_fallback,sha256:ebeb472e1a84a3cf6c80d1210fd992474bcc9ab0fe1b9839e182890b7ab41ffd,equity_curve,true,true,high,true,image_evidence_notes/sersan_practice_15_revised_img_203.md,Sistema short Apolo con curva muy irregular y drawdown 41.40%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,178,sersan_practice_15_revised_img_204,sersan_practice_15_revised_sec_0020,2928,html_img,../img/204.png,../img/204.png,02_workshops/25-practice-15/img/204.png,resolved_lesson_fallback,sha256:7cfc48d80aedb0ef173942e4e6376ea2645ab0aa75059f1f86e82969fba76d07,equity_curve,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_204.md,Apolo long Set1 con Kelly f 23.69 y drawdown 31.16%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,179,sersan_practice_15_revised_img_205,sersan_practice_15_revised_sec_0020,2929,html_img,../img/205.png,../img/205.png,02_workshops/25-practice-15/img/205.png,resolved_lesson_fallback,sha256:b2a3abf799ab3aa3721e5f6dc97995c1c0ebf4f78d56a54657f13e68244de849,equity_curve,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_205.md,Apolo short Set1 con Kelly f 16.09 y drawdown 41.40%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,180,sersan_practice_15_revised_img_206,sersan_practice_15_revised_sec_0020,2939,html_img,../img/206.png,../img/206.png,02_workshops/25-practice-15/img/206.png,resolved_lesson_fallback,sha256:c5408b10c9739958cf8bb7f3765b8b3dc70e884be50b74a5f86e812f338c788f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,181,sersan_practice_15_revised_img_207,sersan_practice_15_revised_sec_0020,2943,html_img,../img/207.png,../img/207.png,02_workshops/25-practice-15/img/207.png,resolved_lesson_fallback,sha256:b3bf4bfd1e5b431e54489060e8f1797797d0875e188673d61c23abf1a3968eb2,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,182,sersan_practice_15_revised_img_208,sersan_practice_15_revised_sec_0020,2947,html_img,../img/208.png,../img/208.png,02_workshops/25-practice-15/img/208.png,resolved_lesson_fallback,sha256:6de28a2549c5151eca43d7515ea48020b127e3d321588380acdad86512f17085,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,183,sersan_practice_15_revised_img_209,sersan_practice_15_revised_sec_0020,2962,html_img,../img/209.png,../img/209.png,02_workshops/25-practice-15/img/209.png,resolved_lesson_fallback,sha256:dce57ad3238c2a6298928821da58268baf15f704bbb6d12f2c23b69ff561b234,position_sizing_dialog,true,false,medium,false,image_evidence_notes/sersan_practice_15_revised_img_209.md,Fixed Risk 3% en Apolo.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,184,sersan_practice_15_revised_img_210,sersan_practice_15_revised_sec_0020,2969,html_img,../img/210.png,../img/210.png,02_workshops/25-practice-15/img/210.png,resolved_lesson_fallback,sha256:db9fcf44368b3a11c70b130209a8c0e6af107096bb7aa6bd8fa7c2407964a1ee,optimizer_dialog,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_210.md,"Optimizacion Apolo Fixed Risk con limite 20%, f alrededor de 3.211."
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,185,sersan_practice_15_revised_img_211,sersan_practice_15_revised_sec_0020,2974,html_img,../img/211.png,../img/211.png,02_workshops/25-practice-15/img/211.png,resolved_lesson_fallback,sha256:287124689d484cf1662eb175ea34eee228e15c5d01182063a7260d51fbb50e59,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,186,sersan_practice_15_revised_img_212,sersan_practice_15_revised_sec_0020,2986,html_img,../img/212.png,../img/212.png,02_workshops/25-practice-15/img/212.png,resolved_lesson_fallback,sha256:aebcea6f06b29bbad1a1022ad0e2726a012796155eaeb489d497e23017452409,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,187,sersan_practice_15_revised_img_213,sersan_practice_15_revised_sec_0020,2993,html_img,../img/213.png,../img/213.png,02_workshops/25-practice-15/img/213.png,resolved_lesson_fallback,sha256:963490771606d23b699b6021e5f529064103addad5fce3bada63d94ca9866e7d,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,188,sersan_practice_15_revised_img_214,sersan_practice_15_revised_sec_0020,3000,html_img,../img/214.png,../img/214.png,02_workshops/25-practice-15/img/214.png,resolved_lesson_fallback,sha256:d88a8e379f0ed4923ee5204185f779ae96a0be21f21bbf8ac979c67ba60de564,optimizer_result,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_214.md,Apolo Percent Volatility 1.38 con drawdown 20%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,189,sersan_practice_15_revised_img_215,sersan_practice_15_revised_sec_0020,3011,html_img,../img/215.png,../img/215.png,02_workshops/25-practice-15/img/215.png,resolved_lesson_fallback,sha256:47cf22f3aeeee8e2631df5f49915735d832fb61225924d5425b2a5826793b833,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,190,sersan_practice_15_revised_img_216,sersan_practice_15_revised_sec_0020,3015,html_img,../img/216.png,../img/216.png,02_workshops/25-practice-15/img/216.png,resolved_lesson_fallback,sha256:88b321b3fcaad2e6ac64a46168c86510f24dc78b0840fb1387067b97d7a1331c,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,191,sersan_practice_15_revised_img_217,sersan_practice_15_revised_sec_0020,3019,html_img,../img/217.png,../img/217.png,02_workshops/25-practice-15/img/217.png,resolved_lesson_fallback,sha256:2d325a6aa3c3f1e02fec32c5b16e3e037cc1375943fb4a148a997748647d3409,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,192,sersan_practice_15_revised_img_218,sersan_practice_15_revised_sec_0020,3028,html_img,../img/218.png,../img/218.png,02_workshops/25-practice-15/img/218.png,resolved_lesson_fallback,sha256:1aa1517789241a42b029eddb3f38d3c6f3ea196cd1ad53e211851815e503b53e,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,193,sersan_practice_15_revised_img_219,sersan_practice_15_revised_sec_0020,3032,html_img,../img/219.png,../img/219.png,02_workshops/25-practice-15/img/219.png,resolved_lesson_fallback,sha256:e383b09b4f2654ecd00b45b7b6edf8eecc00779bfeb58fb6bc9291798768eba4,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,194,sersan_practice_15_revised_img_220,sersan_practice_15_revised_sec_0020,3041,html_img,../img/220.png,../img/220.png,02_workshops/25-practice-15/img/220.png,resolved_lesson_fallback,sha256:997b742aaf6442832def00dfafc258a423d34a3735fffe901e2627b2253470df,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,195,sersan_practice_15_revised_img_221,sersan_practice_15_revised_sec_0020,3051,html_img,../img/221.png,../img/221.png,02_workshops/25-practice-15/img/221.png,resolved_lesson_fallback,sha256:a08dacf24df672aaa59dc149bf056b21e3e756280bfc91f1627d74f0047c23e5,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
